Este[X],Norte[Y],VA
550.0,660.0,79.96367886574485
920.0,710.0,9.04165234161239
280.0,640.0,45.60761596776478
910.0,490.0,18.75265085497658
770.0,410.0,69.68967205522321
520.0,930.0,24.183184888627157
510.0,530.0,53.666215233102236
750.0,910.0,38.64143804940643
900.0,930.0,39.837051155966094
960.0,750.0,36.078973732895506
400.0,880.0,37.73512091739802
870.0,40.0,63.97409668393352
280.0,930.0,83.16851425632191
380.0,800.0,58.18854613965665
260.0,200.0,55.54391179444938
40.0,240.0,27.527380569421183
20.0,890.0,36.66722564781197
810.0,370.0,72.47339562395426
710.0,530.0,59.0426978280193
770.0,360.0,50.525980678877474
510.0,840.0,13.330856270553895
620.0,40.0,22.887207257348198
870.0,690.0,25.364917807754207
580.0,810.0,43.10880810234885
610.0,70.0,10.505290365989907
290.0,200.0,63.6356407755185
80.0,720.0,46.84874043199518
660.0,820.0,59.30948666321342
60.0,600.0,45.78228690416561
600.0,600.0,71.20797118710833
270.0,870.0,51.21035228810945
500.0,730.0,40.338868099188865
690.0,250.0,18.766091322275177
430.0,380.0,45.05909613910058
480.0,740.0,37.54479897869287
290.0,830.0,32.7711774057411
810.0,190.0,43.60026367387338
600.0,170.0,24.459484371668403
360.0,790.0,75.98695099921896
480.0,90.0,87.56689237751101
300.0,630.0,43.9351124524703
220.0,210.0,51.49930475732563
910.0,560.0,22.19040007038121
670.0,250.0,10.42747849762879
450.0,930.0,27.54991962618758
300.0,20.0,74.73028580964609
130.0,0.0,64.76123180437652
670.0,180.0,26.34424587468491
640.0,890.0,59.26202871363444
670.0,200.0,15.16511925131634
910.0,830.0,48.131009674766176
200.0,970.0,42.075741368792585
420.0,960.0,24.960146774309546
480.0,920.0,23.48179528683202
210.0,140.0,38.24473999267852
750.0,320.0,18.2305745536313
900.0,530.0,16.759061718017154
830.0,100.0,42.497941916597206
790.0,510.0,65.16281387232158
100.0,90.0,48.77799979929547
10.0,990.0,31.353494159737522
210.0,650.0,51.4540723300576
200.0,740.0,38.11443536532677
540.0,560.0,42.858359315442264
90.0,730.0,43.7947594845681
420.0,850.0,5.829099413989269
400.0,310.0,25.643128634782162
160.0,780.0,21.662032801412693
620.0,440.0,17.092318326720015
140.0,110.0,17.57416389011466
280.0,880.0,42.713680197128326
570.0,860.0,29.162846937976123
120.0,110.0,58.76148287892279
540.0,140.0,25.556162853443844
130.0,610.0,48.5360340121719
580.0,180.0,10.806100384033606
100.0,490.0,11.728313681055191
490.0,880.0,12.652360610110488
360.0,980.0,23.071688587700553
600.0,810.0,45.59260072324732
880.0,950.0,45.6457571793222
560.0,260.0,22.040462258219623
420.0,590.0,72.62017129974288
880.0,460.0,37.610101998049004
330.0,970.0,67.17197500443312
670.0,800.0,33.37372091886989
290.0,750.0,66.71704923161217
930.0,300.0,33.233664366559815
870.0,80.0,59.16174569395156
490.0,300.0,66.67681664337694
550.0,670.0,71.23998111060305
300.0,860.0,43.67688118352839
100.0,900.0,1.8420580611304516
660.0,700.0,40.69850457616916
680.0,300.0,20.80827263327036
910.0,650.0,36.38155521341052
400.0,350.0,44.051238348970024
380.0,350.0,47.40554139439308
910.0,640.0,32.97405537570841
940.0,680.0,53.11769355415344
200.0,110.0,31.58397171483875
960.0,220.0,79.96986806771537
810.0,300.0,50.56899202451758
460.0,110.0,62.725174935391024
340.0,60.0,51.064172033903525
430.0,930.0,10.165320924776132
720.0,890.0,23.403285121064716
560.0,340.0,24.025334334394746
690.0,900.0,47.70571713487759
680.0,250.0,36.74296538245507
730.0,880.0,37.02211911451267
540.0,910.0,33.185815266817436
150.0,380.0,35.20889516479541
960.0,900.0,24.963518177870228
350.0,710.0,76.15536760363153
630.0,660.0,76.156544384634
600.0,270.0,47.48942682193753
280.0,920.0,67.30786545594893
410.0,780.0,50.32449005229955
720.0,390.0,30.27353484956315
790.0,950.0,27.821717181780564
80.0,690.0,45.89054206005481
240.0,830.0,17.97260787538648
810.0,350.0,73.315963420581
990.0,390.0,45.24446949165622
380.0,300.0,24.57411856872758
530.0,210.0,13.026702788246904
980.0,930.0,26.110915735823458
400.0,760.0,73.8769604583836
120.0,210.0,68.37496898875676
670.0,940.0,37.94865023566531
100.0,640.0,35.239121783997405
0.0,440.0,47.43946747261447
950.0,820.0,34.80115016892108
600.0,390.0,18.861408733190267
730.0,460.0,67.6837285680225
670.0,470.0,39.22095177328851
250.0,660.0,56.102061429288625
70.0,90.0,39.23950911012055
640.0,990.0,37.14003738169964
900.0,390.0,27.7033620624007
800.0,30.0,44.09491320666592
940.0,480.0,30.454492497932648
0.0,20.0,51.17976449335448
460.0,360.0,75.58087644027708
580.0,150.0,14.756171200398306
270.0,450.0,64.97810366176482
950.0,770.0,31.972545726995076
310.0,120.0,38.014448576207556
470.0,760.0,47.05950338976439
880.0,560.0,37.983021862417196
890.0,740.0,37.081192595694134
770.0,820.0,61.09121266318341
250.0,650.0,41.9630524129339
380.0,870.0,53.35091545136608
800.0,320.0,67.79172597926761
630.0,490.0,28.443840221465933
170.0,320.0,19.878108663343752
480.0,230.0,80.8185991623283
430.0,550.0,49.52919665701995
70.0,210.0,65.04408110985587
910.0,110.0,45.15502007330594
660.0,250.0,11.240447291588179
60.0,770.0,33.67179529113977
690.0,680.0,69.78956521994192
20.0,530.0,44.72795921642984
670.0,810.0,37.66792579701496
100.0,100.0,55.52279431133737
710.0,330.0,34.452069926361176
460.0,460.0,72.61616358330996
690.0,740.0,33.47028967725663
300.0,50.0,56.836804816279894
390.0,230.0,16.986502401012487
40.0,470.0,31.41804429829193
640.0,600.0,54.789814430593665
10.0,220.0,16.280657683969338
100.0,940.0,19.819051279638273
220.0,900.0,36.6597275545189
790.0,80.0,34.56034062464098
70.0,790.0,21.949357945327506
80.0,900.0,21.032873129412263
930.0,170.0,61.59702126236883
150.0,460.0,40.25151570088441
200.0,130.0,53.67423640185033
640.0,590.0,69.77175993128355
890.0,420.0,43.73587639767147
910.0,330.0,23.478132648476077
330.0,390.0,63.18927811980353
630.0,650.0,72.0163679278333
220.0,910.0,27.89632102671075
640.0,100.0,15.211646507743996
120.0,390.0,19.22966717557809
560.0,50.0,11.584141355691841
290.0,130.0,32.86318262220256
270.0,440.0,52.788131593730014
640.0,770.0,56.26839516833252
110.0,660.0,49.877570090864545
210.0,810.0,23.06145947434516
900.0,640.0,3.5540153798740945
790.0,360.0,68.32342561079186
750.0,800.0,38.96340949482126
0.0,540.0,53.75168098871933
10.0,50.0,56.43612198664805
980.0,760.0,15.328584494152494
470.0,950.0,33.6701551988747
530.0,440.0,25.690383793169524
40.0,440.0,27.784933709059004
610.0,120.0,6.581184593347849
820.0,740.0,49.075769799749466
100.0,780.0,49.52722758415388
150.0,800.0,26.023925900785404
610.0,910.0,35.48461291835996
900.0,290.0,45.06757007248909
890.0,40.0,64.82011341104547
410.0,810.0,36.96758197607295
840.0,360.0,69.45603661940358
310.0,510.0,55.35704063651403
360.0,450.0,66.41469607621619
840.0,940.0,43.29823228296848
550.0,230.0,28.150674654226776
820.0,70.0,39.18592880935348
470.0,680.0,22.28574838104904
190.0,860.0,26.60494209276438
190.0,970.0,50.27860354942716
410.0,670.0,61.49182518200065
490.0,840.0,28.55365035652884
210.0,40.0,51.61244336934661
310.0,930.0,58.32146003834437
920.0,50.0,69.30401723707254
610.0,600.0,71.42116467872162
10.0,10.0,61.35733354563872
580.0,280.0,27.63784255974693
920.0,650.0,36.01692499408517
600.0,960.0,36.95748090241154
870.0,340.0,57.97809921049629
130.0,450.0,44.68997120843689
230.0,180.0,45.21208377536023
350.0,820.0,43.96858262056746
940.0,600.0,45.21199385152891
500.0,840.0,21.60524016605158
160.0,540.0,26.155676340519744
940.0,660.0,26.62136484877331
540.0,880.0,33.337260505838636
250.0,610.0,52.70383595809085
520.0,920.0,29.478167627928205
440.0,100.0,23.446865614246267
560.0,310.0,22.698713769879895
230.0,490.0,58.5891618039577
760.0,720.0,49.36446544946385
360.0,560.0,65.29050016194284
560.0,920.0,18.659331751424165
520.0,80.0,32.81282231620774
320.0,910.0,59.747400919467296
630.0,780.0,57.32743867641575
750.0,80.0,34.006343213461534
530.0,660.0,56.6359638246233
450.0,110.0,37.71725031369344
680.0,540.0,41.72963965886528
300.0,980.0,33.791531647969855
650.0,20.0,54.191344319000926
500.0,400.0,36.89378004448626
20.0,600.0,71.71076382240378
980.0,960.0,34.88168732146229
350.0,210.0,53.385134799695784
430.0,70.0,41.890342315783926
120.0,820.0,17.880228716408357
500.0,790.0,38.24324736809568
860.0,360.0,69.3841438114621
440.0,150.0,32.41584005576604
290.0,40.0,71.81804887407979
850.0,950.0,38.88160036413518
780.0,680.0,40.86161611305126
330.0,120.0,57.199043172709196
900.0,500.0,34.77325953402036
850.0,530.0,40.266900817292424
730.0,220.0,34.98843930614646
20.0,150.0,46.81277367489389
40.0,520.0,46.1762726287056
660.0,960.0,24.96761637321985
830.0,140.0,50.17739446230445
100.0,570.0,35.9883025716271
80.0,460.0,16.57938243127439
670.0,700.0,51.56028495678231
730.0,960.0,34.26054197215695
30.0,630.0,41.60895443908915
890.0,260.0,38.25477020043994
650.0,400.0,19.206697742614878
240.0,280.0,31.703871821855497
90.0,720.0,54.6592187534751
970.0,960.0,43.8516307570245
230.0,320.0,46.68590391586443
760.0,700.0,54.64324376633818
970.0,360.0,33.76981097207985
330.0,230.0,64.47449505096294
280.0,790.0,37.6706854964885
840.0,710.0,22.186619938953484
830.0,200.0,50.09027455225936
770.0,800.0,78.50321037887869
710.0,680.0,68.79888029119513
550.0,810.0,49.18460668511536
760.0,360.0,59.412277373608006
430.0,770.0,46.533525023236564
970.0,10.0,79.67157998757475
560.0,180.0,24.011085477756563
140.0,100.0,49.46275959823549
380.0,500.0,43.250995627427066
710.0,750.0,36.50656710167807
130.0,630.0,31.33249898043725
900.0,860.0,40.01168839868444
90.0,490.0,14.938794289931828
230.0,260.0,45.23040251799373
50.0,10.0,61.677125633343245
700.0,460.0,38.65156021631223
710.0,600.0,57.818160980155255
350.0,230.0,52.33870468169715
530.0,670.0,37.376298556388136
620.0,390.0,26.3020771486494
290.0,890.0,39.3993142679935
260.0,380.0,53.11792835526856
190.0,130.0,47.44044664322218
340.0,460.0,60.86379418360322
950.0,470.0,28.034939907890454
540.0,740.0,44.585964861063346
920.0,690.0,16.122954227362232
100.0,340.0,16.998660621086703
570.0,580.0,51.22937099340527
600.0,950.0,12.12651157847586
510.0,520.0,40.74321594136934
110.0,590.0,48.68574923509671
50.0,490.0,61.177162083193664
290.0,50.0,80.16672724692336
540.0,670.0,60.463681241626645
90.0,580.0,32.309163747721804
540.0,490.0,29.962561588295642
880.0,740.0,4.554347692499583
860.0,330.0,65.92390623708896
120.0,310.0,36.72564135281988
590.0,460.0,31.465736123843726
900.0,200.0,53.83647749639839
110.0,150.0,43.06830981324577
100.0,270.0,31.133005736079703
880.0,20.0,57.06757730674558
580.0,890.0,42.40867306752055
940.0,180.0,61.34676842060085
200.0,730.0,45.43395436161057
370.0,260.0,32.598904253147026
750.0,670.0,56.190607538699595
110.0,130.0,66.75291329791843
100.0,430.0,25.687432589240384
810.0,590.0,52.52271955530309
60.0,420.0,46.61250553134793
810.0,260.0,59.0191320483311
800.0,730.0,36.35889514803161
580.0,970.0,28.18017836723748
130.0,240.0,37.38449402194509
850.0,780.0,19.80198610481793
740.0,170.0,27.662821031723475
930.0,650.0,33.77844291977278
320.0,620.0,50.04349362181372
530.0,40.0,33.04672419300907
310.0,590.0,39.43810196898844
280.0,580.0,54.68139163892014
640.0,80.0,31.680120828679325
370.0,600.0,82.40795477351793
760.0,670.0,61.74119728830137
390.0,730.0,71.50010522068574
70.0,990.0,5.196670289109356
230.0,960.0,28.6201185000945
460.0,20.0,31.047329233047233
840.0,150.0,47.28637288990522
10.0,0.0,68.62149165678106
210.0,520.0,32.960697061045835
90.0,130.0,54.49728425108445
560.0,870.0,26.196842582361644
20.0,70.0,34.73800513648817
130.0,140.0,77.05066666093322
370.0,700.0,80.85057208013112
700.0,840.0,43.374991709451926
920.0,730.0,25.90545828410216
230.0,830.0,22.421105210487635
960.0,90.0,42.840464287981035
620.0,610.0,65.65947466446896
290.0,560.0,52.43161579749635
490.0,140.0,88.97133424683842
810.0,200.0,46.683375501965266
740.0,420.0,75.01929286225783
530.0,100.0,50.37652616105211
710.0,460.0,61.7907368080498
690.0,110.0,33.479993679843936
850.0,940.0,41.14478329372347
160.0,750.0,24.985835570542136
900.0,400.0,28.924957697872422
250.0,330.0,58.887381608596755
730.0,630.0,41.671869185101365
650.0,960.0,30.417980276932727
660.0,880.0,62.62819596890956
360.0,810.0,55.1789239151118
850.0,580.0,17.89611896051083
500.0,450.0,33.714075404307906
640.0,110.0,16.67083644795497
70.0,650.0,37.77913752265863
780.0,720.0,49.12215976506017
810.0,360.0,56.95545117045502
590.0,990.0,54.36115215240052
400.0,830.0,51.15628586207071
20.0,730.0,65.1036436212558
10.0,450.0,40.095554157703646
690.0,750.0,50.05424636570951
900.0,650.0,16.24547082182487
820.0,870.0,40.420717843621816
910.0,390.0,22.06376104184076
690.0,840.0,23.16233217972849
360.0,780.0,76.4510430819239
440.0,900.0,26.82550767328981
100.0,500.0,19.18554158855483
150.0,920.0,41.53093217486673
330.0,410.0,48.6964133503604
810.0,990.0,41.18087157751696
650.0,780.0,41.40042934502915
210.0,630.0,52.691551178550334
100.0,240.0,36.72060191769674
230.0,170.0,33.9808374103754
670.0,270.0,6.282309972990596
870.0,600.0,30.62059809688597
160.0,340.0,32.881671405990346
820.0,910.0,58.44425306532551
240.0,600.0,28.30685791701057
40.0,30.0,29.25284977644879
130.0,710.0,34.22889988523972
710.0,980.0,14.139983873693918
270.0,980.0,59.18295458112256
810.0,570.0,59.387688941624106
990.0,600.0,22.20830342412312
10.0,160.0,48.33725146212733
610.0,200.0,37.89706485624011
50.0,870.0,25.462313273298022
670.0,980.0,30.522740615278764
650.0,460.0,55.86231838904912
880.0,730.0,6.716912219819292
670.0,510.0,51.93328401333116
980.0,530.0,27.338734803530702
240.0,680.0,51.536583551233285
620.0,300.0,33.316621136265994
350.0,180.0,58.79225810750723
750.0,290.0,35.42932900505767
80.0,140.0,39.34052351029817
80.0,290.0,17.042697394449394
270.0,540.0,71.21613649302638
540.0,510.0,20.29722217782711
50.0,860.0,8.094561968210073
720.0,310.0,23.370909766362455
450.0,100.0,33.306221241642476
590.0,30.0,25.097037489677454
820.0,430.0,57.42443929122698
600.0,500.0,42.451144037544665
830.0,620.0,36.15867085623055
340.0,280.0,57.175589890324375
400.0,490.0,52.14952307338794
680.0,640.0,61.05206064115171
840.0,170.0,34.91858162623109
920.0,290.0,20.86112416244397
400.0,470.0,40.291800855704984
880.0,180.0,33.28131382059439
740.0,380.0,41.713719791706446
960.0,190.0,91.30721863274763
570.0,200.0,10.329565137426812
830.0,470.0,58.950997723487575
410.0,570.0,85.02800031668437
430.0,200.0,52.15648865477455
580.0,220.0,16.101946096069796
940.0,860.0,54.950386938493885
920.0,550.0,27.707730399301205
560.0,490.0,26.63385019916393
560.0,60.0,20.721684865074817
980.0,110.0,69.6918146847843
430.0,270.0,47.95654337984157
360.0,670.0,86.66103374602525
250.0,700.0,58.20161932546313
480.0,320.0,73.85245343892188
970.0,650.0,32.37187377824642
160.0,40.0,53.41452268489084
320.0,300.0,75.26820794826357
810.0,800.0,58.10083173317117
870.0,810.0,17.02402062174675
370.0,210.0,30.69215914879956
690.0,240.0,2.418012799599609
260.0,890.0,47.48415739643922
380.0,930.0,38.17136399660562
60.0,980.0,9.518170935657828
630.0,690.0,80.85529215613315
950.0,900.0,34.090687326557095
440.0,190.0,57.34057921258149
870.0,620.0,17.56009987690753
820.0,570.0,34.74872105972053
800.0,160.0,25.986755163498103
10.0,710.0,54.47050582225383
440.0,290.0,87.01283020637074
170.0,870.0,41.98312095120612
560.0,450.0,24.05069563025401
670.0,310.0,17.154517493667925
650.0,860.0,51.01691243483314
70.0,290.0,23.853753188239228
320.0,550.0,50.981407138709855
510.0,740.0,29.816149863486878
670.0,880.0,56.79322321292759
970.0,300.0,54.4563174699219
660.0,520.0,44.74077465759222
320.0,370.0,59.526859947726976
810.0,470.0,65.01539799806307
280.0,120.0,69.17216225625857
60.0,190.0,64.93082518979156
550.0,260.0,33.17892961772534
520.0,840.0,29.937240073555177
660.0,230.0,42.64760468395374
910.0,690.0,10.665761848351245
40.0,260.0,44.398091403962844
680.0,840.0,42.28039372468088
850.0,120.0,51.67722183302005
860.0,280.0,61.05341134890611
280.0,800.0,36.99174040191696
740.0,430.0,67.75558807084128
590.0,530.0,63.56459539792155
430.0,500.0,81.38776520661813
140.0,630.0,41.94192240339519
170.0,590.0,18.97089562353441
770.0,470.0,64.11595060269924
340.0,80.0,54.97183414232073
750.0,50.0,44.4649827076154
110.0,830.0,10.366435758552797
620.0,420.0,19.12643609744988
80.0,200.0,49.080270617026976
180.0,660.0,27.434865229496864
330.0,900.0,69.7114887608837
480.0,290.0,61.38934531941804
620.0,550.0,59.85151828391655
500.0,570.0,24.230707043081587
860.0,840.0,36.184402394037285
370.0,200.0,39.03829367637045
980.0,890.0,2.9752149036977187
370.0,870.0,45.974548681240236
670.0,740.0,42.38026294671692
740.0,20.0,36.34935063997639
100.0,20.0,42.435367548939105
780.0,100.0,43.477917305593486
310.0,340.0,52.55656385094537
680.0,970.0,34.136476319431324
90.0,520.0,18.063601171202887
160.0,890.0,33.70084549939622
750.0,710.0,33.76232416552282
400.0,930.0,43.43797595215353
480.0,820.0,28.016263135187806
590.0,400.0,22.13227708039624
400.0,870.0,50.77221747793184
740.0,250.0,10.35849803763994
320.0,690.0,90.01129225435196
690.0,510.0,43.12627904458089
450.0,600.0,44.50074778369583
520.0,530.0,42.285163036755975
630.0,360.0,42.281098868140056
80.0,410.0,34.59325089661967
210.0,300.0,38.85092209046352
830.0,870.0,41.956470858115004
390.0,150.0,10.844819439470065
440.0,40.0,55.26265706423407
250.0,110.0,48.75389429159088
210.0,70.0,46.309182086710294
50.0,590.0,67.25529887060296
510.0,310.0,62.636235455475145
380.0,30.0,24.168984509445366
350.0,250.0,65.36734063089156
930.0,0.0,53.7800288289435
410.0,690.0,58.46559221253201
500.0,650.0,21.220826888864188
240.0,550.0,52.336600538055635
270.0,160.0,54.515098606137336
130.0,770.0,9.775391949210835
0.0,770.0,35.36717424494004
320.0,880.0,55.273775054308935
110.0,690.0,28.467496480070835
540.0,20.0,31.873452440306824
880.0,370.0,24.337784307797573
890.0,180.0,35.58122811889004
490.0,50.0,59.68059824444685
750.0,960.0,37.685115310960086
470.0,200.0,53.20429964016648
60.0,560.0,50.16000363739537
950.0,500.0,16.76563207861425
580.0,770.0,58.751230822038416
950.0,580.0,26.051832448133645
980.0,230.0,89.94074830388027
70.0,930.0,29.036661414189922
50.0,180.0,65.1376925583743
670.0,210.0,2.18289343553473
570.0,740.0,65.32635127625694
260.0,820.0,37.88327875577915
660.0,40.0,36.46162627926223
620.0,20.0,41.352703825794876
230.0,710.0,61.04929446568208
350.0,500.0,37.56077933165511
380.0,590.0,84.92475443627941
760.0,300.0,24.340217247011633
310.0,520.0,41.926004738075015
540.0,940.0,28.615698170196872
950.0,460.0,32.53796975571984
80.0,470.0,31.61928939210409
830.0,420.0,69.52984632218556
570.0,940.0,18.74825827934788
830.0,360.0,63.06366969978254
90.0,560.0,42.20530166365743
840.0,530.0,57.3378265441894
420.0,670.0,52.274642093133544
70.0,360.0,29.268852332826185
120.0,70.0,46.91003999057297
160.0,930.0,44.73188367005598
650.0,920.0,53.60799103254992
90.0,700.0,58.84010776233499
860.0,610.0,25.849056058790605
740.0,130.0,15.414021385329907
980.0,240.0,65.93563704142171
990.0,960.0,30.93501880841101
710.0,550.0,61.102268113638964
750.0,440.0,68.05615755188762
230.0,100.0,34.78423560726678
850.0,820.0,31.08282805317443
870.0,500.0,46.510540973025044
30.0,30.0,29.486394918380192
940.0,470.0,35.06732600482886
760.0,550.0,79.19870275361241
730.0,450.0,57.890999098496366
370.0,40.0,26.61357977633955
590.0,980.0,29.361188935258618
710.0,150.0,40.152912776619544
880.0,200.0,45.65749482970795
670.0,170.0,24.955965686210064
900.0,680.0,28.075988286603646
610.0,160.0,12.698245817783661
540.0,870.0,37.13066198965641
30.0,250.0,39.105385883924335
890.0,840.0,44.57310297775763
60.0,990.0,11.620704829575043
470.0,870.0,22.596383040235644
890.0,830.0,20.691090409295313
790.0,90.0,35.697696133011384
410.0,100.0,30.090454369677722
110.0,360.0,45.15475677780806
820.0,500.0,33.94905248148743
120.0,0.0,73.95941099022457
920.0,990.0,56.219569673409325
870.0,200.0,23.64485679756953
930.0,580.0,8.509331014464202
170.0,830.0,32.83003403356801
450.0,860.0,41.81133436795201
390.0,950.0,36.38802473349719
280.0,460.0,90.05093830237055
350.0,970.0,37.722167630033304
810.0,70.0,27.956534653259688
90.0,830.0,1.2607782035966864
610.0,30.0,20.41778857232654
230.0,800.0,17.919909919834257
990.0,950.0,32.350832341831264
530.0,740.0,38.80896485195723
800.0,960.0,29.217713982159147
430.0,760.0,34.184844794059536
660.0,540.0,46.55611366763011
790.0,100.0,28.78928002908504
620.0,230.0,26.716370301705673
740.0,350.0,39.01507373337591
800.0,370.0,66.38486393768986
150.0,160.0,50.683348308830574
130.0,340.0,32.297840746113806
20.0,620.0,34.556410620161046
310.0,620.0,39.45523442015666
850.0,560.0,34.042229483182936
500.0,110.0,64.71995750591427
910.0,80.0,53.08808622520541
810.0,700.0,40.31712699615694
710.0,760.0,44.76009902990314
520.0,50.0,18.106982943818924
470.0,410.0,64.83618498303827
230.0,0.0,19.310261871970198
10.0,460.0,29.974499994559963
930.0,50.0,64.89703529251636
620.0,790.0,58.17358381327861
180.0,830.0,45.90973561724487
300.0,290.0,76.27018886446326
780.0,560.0,58.309788628147125
820.0,420.0,71.3900891489474
890.0,300.0,46.121514196228304
640.0,460.0,39.71117934793298
160.0,300.0,27.96379146944156
90.0,900.0,8.401268843258258
410.0,970.0,35.78286417783713
890.0,940.0,34.043315230183325
490.0,90.0,68.93879881227441
490.0,310.0,78.30445835852993
130.0,720.0,20.09973205157219
670.0,840.0,42.94040778044072
920.0,810.0,37.22023685730224
860.0,460.0,36.96680911219759
960.0,340.0,57.84784213545863
530.0,770.0,20.49917519052534
710.0,720.0,35.20106272507601
470.0,160.0,56.466217790729175
800.0,830.0,51.03687737567087
730.0,840.0,27.208513994071108
110.0,980.0,13.08889825462563
500.0,700.0,43.036780408660384
280.0,500.0,64.75812332625681
510.0,410.0,21.86498311750767
30.0,480.0,27.082714624679895
940.0,970.0,55.541251640287044
310.0,560.0,24.495758461040936
590.0,80.0,2.7595808867035316
940.0,570.0,28.49590278928821
370.0,760.0,82.4720079256301
60.0,140.0,40.030393721278394
770.0,20.0,31.08903705319011
230.0,500.0,47.221830522546114
940.0,580.0,26.055372782677857
910.0,950.0,62.483446354752544
450.0,990.0,39.07435539007716
970.0,550.0,23.031804778111493
690.0,390.0,33.03601160028899
760.0,230.0,17.328381335928384
470.0,490.0,65.95297420807753
210.0,130.0,32.69277603670799
200.0,400.0,31.80794292918987
630.0,430.0,16.47066895989098
320.0,570.0,43.027603552154204
470.0,940.0,25.386301176762526
880.0,980.0,66.08705138069017
730.0,530.0,60.18486185599538
630.0,900.0,40.50796869830769
400.0,700.0,84.77988455362372
720.0,300.0,26.242821784492243
180.0,80.0,51.731212212361925
330.0,910.0,79.89337360198593
920.0,120.0,62.284444545983455
960.0,270.0,61.77846757089989
340.0,310.0,35.68533105111944
20.0,440.0,35.79870612951167
800.0,880.0,54.90506717779297
20.0,290.0,42.37133643371646
890.0,530.0,27.980539505482305
310.0,580.0,25.679631974416022
380.0,110.0,50.72727276991835
730.0,800.0,55.31559759209671
490.0,670.0,18.474234831387033
310.0,810.0,49.928748592707294
830.0,720.0,29.79905341885688
930.0,30.0,51.24441399219165
60.0,520.0,66.64647937715615
800.0,50.0,48.52135773979226
100.0,290.0,29.307120288878366
440.0,940.0,29.357416019940807
430.0,640.0,57.24399343157648
410.0,90.0,8.518898836105315
200.0,790.0,12.22299651897044
440.0,800.0,38.41879071368308
200.0,690.0,73.98039136724809
430.0,330.0,64.3551350420195
280.0,250.0,46.01824444715206
720.0,820.0,53.901555891204694
280.0,440.0,48.21913225403334
800.0,850.0,56.067558617358955
190.0,980.0,50.266883476745065
970.0,670.0,37.26390301866054
540.0,260.0,35.67037908633513
460.0,900.0,25.296705030843853
320.0,420.0,57.389685025620835
220.0,730.0,67.13263055280353
620.0,660.0,94.60213512883576
220.0,890.0,30.599836793558516
20.0,330.0,27.972888948738607
160.0,460.0,24.19618535824905
250.0,380.0,45.5994256830047
480.0,410.0,63.03972146626853
400.0,120.0,29.55314967102963
560.0,740.0,59.02631707347068
840.0,50.0,38.54314778623244
800.0,510.0,76.05673818329126
170.0,210.0,28.238210508248834
430.0,870.0,11.008775007723916
390.0,760.0,73.05638514445388
850.0,620.0,45.23378187777817
580.0,330.0,11.970299451252384
20.0,310.0,27.623499893679778
980.0,20.0,80.49967115752966
340.0,30.0,48.105093663585315
320.0,360.0,57.00017402934557
590.0,900.0,14.03891947882654
440.0,710.0,66.01993970814235
920.0,930.0,69.2307145122696
150.0,740.0,42.784569410705444
740.0,560.0,89.0191678041902
300.0,660.0,43.505594602680404
390.0,120.0,32.84675505545368
320.0,740.0,50.33858681554402
440.0,0.0,50.128772868743624
200.0,940.0,36.166975303550146
750.0,480.0,58.491337442444745
70.0,910.0,35.07189565269331
290.0,610.0,47.71688082698195
500.0,330.0,60.556006742351514
900.0,50.0,67.92215439065878
20.0,980.0,13.760880913294386
830.0,890.0,67.53317091052156
550.0,160.0,21.695813447264907
540.0,370.0,36.13017277289726
350.0,940.0,53.773552832860744
970.0,710.0,42.26024773349551
820.0,50.0,39.11080366524147
610.0,360.0,23.68022332234818
740.0,10.0,33.37597401042131
560.0,30.0,47.98940850487614
140.0,340.0,29.574101738698836
740.0,520.0,66.148908244988
560.0,220.0,38.708623363281134
280.0,220.0,49.271465520004085
650.0,740.0,49.72562416483193
290.0,820.0,34.857219898090904
890.0,990.0,67.67356125417258
820.0,440.0,58.76095129215862
790.0,900.0,44.425664530027056
160.0,290.0,7.430901889649945
580.0,590.0,55.371269695107046
0.0,330.0,17.22333512861241
730.0,0.0,34.370731045504925
980.0,670.0,20.034886977653326
640.0,910.0,41.880068536558404
800.0,150.0,45.015323401349605
700.0,200.0,12.997681074373215
960.0,930.0,46.16369013837374
990.0,820.0,32.58716993327354
810.0,650.0,27.702202859101888
780.0,540.0,69.3406713749009
940.0,780.0,39.993069706415234
800.0,280.0,58.49042636231014
420.0,610.0,51.844776574868234
190.0,560.0,34.70615452249708
780.0,730.0,38.99871357249483
860.0,710.0,6.648697777652799
440.0,320.0,86.93214114546427
390.0,450.0,39.78002222075934
700.0,310.0,21.838394527876492
550.0,880.0,32.87704384421807
640.0,350.0,26.48555358943817
890.0,90.0,63.48178776115374
290.0,540.0,37.48976392866861
510.0,280.0,66.70186394594042
330.0,320.0,67.42082718076263
200.0,480.0,24.60001700220479
80.0,280.0,46.68566337886707
740.0,230.0,10.78983268187374
440.0,840.0,8.11015616677733
480.0,220.0,67.6290341553922
630.0,100.0,32.8669599782034
110.0,420.0,4.931254365084769
770.0,750.0,61.16233020187957
580.0,20.0,23.37098470288856
340.0,440.0,59.02911507383534
570.0,910.0,20.50277584434735
750.0,270.0,27.51049135666583
480.0,40.0,39.500698540061684
250.0,760.0,34.58607345764693
60.0,260.0,28.53590871766054
690.0,400.0,30.067381505805642
420.0,370.0,59.80590321779425
700.0,40.0,46.20468485883367
190.0,850.0,30.186767788790338
630.0,500.0,46.387754051983066
940.0,960.0,59.03060066733673
790.0,40.0,34.663720650679096
